1,0.0892534255981,0.121644973755,0.169697761536,0.197373390198,0.236558914185,0.303293228149,0.446941375732,0.500664710999,0.61980342865,0.659513473511
2,0.11953830719,0.188409805298,0.275162696838,0.365937232971,0.505346298218,0.830637931824,1.13121891022,1.44098186493,2.04854106903,2.37419986725
3,0.111908912659,0.174909591675,0.259653091431,0.344139099121,0.483251571655,0.80454158783,1.0502204895,1.33655452728,1.9142370224,2.22071552277
4,0.115282058716,0.182631492615,0.275323867798,0.367000579834,0.502890586853,0.8315782547,1.13318157196,1.43280696869,2.05212402344,2.38446712494
5,0.11771774292,0.18994140625,0.282137870789,0.381495475769,0.544578552246,0.912737846375,1.14130020142,1.47942256927,2.04181003571,2.38946723938
6,0.104247093201,0.156571388245,0.224719047546,0.292693138123,0.401638031006,0.633360862732,0.933480262756,1.17890834808,1.76901054382,2.03444194794
7,0.113263130188,0.17954826355,0.260445594788,0.340956687927,0.465215682983,0.770525932312,1.03111171722,1.30318641663,1.83763313293,2.12428092957
8,0.115443229675,0.174872398376,0.260803222656,0.347702980042,0.488545417786,0.807271957397,1.09316825867,1.4055147171,2.05814933777,2.38279724121
9,0.115485191345,0.183450698853,0.270021438599,0.35924243927,0.504405021667,0.836975097656,1.13606643677,1.43202209473,2.098985672,2.44787788391
10,0.119944572449,0.186985015869,0.283506393433,0.378066062927,0.528967857361,0.872179985046,1.17328166962,1.49320411682,1.91349315643,2.22047805786
11,0.108492851257,0.172492027283,0.247822761536,0.334942817688,0.457479476929,0.758104324341,0.96053314209,1.22736549377,1.77256011963,2.04451370239
12,0.117833137512,0.189636230469,0.277882575989,0.37738609314,0.50251865387,0.82022190094,1.05134677887,1.35698223114,1.88484668732,2.19965267181
13,0.107789993286,0.170320510864,0.252572059631,0.332920074463,0.497447967529,0.840227127075,1.08642673492,1.37989425659,2.04263591766,2.37945175171
14,0.116269111633,0.185443878174,0.272629737854,0.365676879883,0.502740859985,0.845817565918,1.10599803925,1.41868305206,2.03200721741,2.37512397766
15,0.1217918396,0.193130493164,0.28950214386,0.38597869873,0.538384437561,0.8940076828,1.21550750732,1.55791950226,2.08992576599,2.43799686432
